,George:unzip_reference,George:makeBWAIndex,George:makeBT2Index,George:makeFastaIndex,George:makeSeqDict,George:convertBam,George:indexinputbam,George:fastqc,George:fastp,George:adapter_removal,George:post_ar_fastq_trimming,George:lanemerge,George:lanemerge_hostremoval_fastq,George:fastqc_after_clipping,George:bwa,George:bwamem,George:circulargenerator,George:circularmapper,George:bowtie2,George:hostremoval_input_fastq,George:seqtype_merge,George:samtools_flagstat,George:samtools_filter,George:samtools_flagstat_after_filter,George:endorSpy,George:dedup,George:markduplicates,George:library_merge,George:preseq,George:bedtools,George:damageprofiler,George:mapdamage_rescaling,George:pmdtools,George:bam_trim,George:additional_library_merge,George:qualimap,George:genotyping_ug,George:genotyping_hc,George:genotyping_freebayes,George:genotyping_pileupcaller,George:eigenstrat_snp_coverage,George:genotyping_angsd,George:bcftools_stats,George:vcf2genome,George:multivcfanalyzer,George:mtnucratio,George:sexdeterrmine_prep,George:sexdeterrmine,George:nuclear_contamination,George:print_nuclear_contamination,George:metagenomic_complexity_filter,George:malt,George:maltextract,George:decomp_kraken,George:kraken,George:kraken_parse,George:kraken_merge,George:output_documentation,George:get_software_versions,George:multiqc
George:microDecon_step2,0.030303030303030304,0.03333333333333333,0.034482758620689655,0.04,0.037037037037037035,0.02857142857142857,0.029411764705882353,0.023809523809523808,0.02,0.007751937984496124,0.016666666666666666,0.022222222222222223,0.025,0.02564102564102564,0.024096385542168676,0.03225806451612903,0.05714285714285714,0.03571428571428571,0.016,0.019230769230769232,0.013157894736842105,0.037037037037037035,0.024691358024691357,0.037037037037037035,0.06060606060606061,0.05084745762711865,0.01818181818181818,0.013157894736842105,0.029850746268656716,0.02564102564102564,0.08108108108108109,0.0392156862745098,0.008620689655172414,0.03508771929824561,0.020833333333333332,0.023255813953488372,0.03896103896103896,0.061224489795918366,0.02127659574468085,0.013157894736842105,0.0625,0.012195121951219513,0.034482758620689655,0.015625,0.017857142857142856,0.038461538461538464,0.04,0.02127659574468085,0.046511627906976744,0.04,0.03225806451612903,0.04054054054054054,0.03896103896103896,0.025,0.021739130434782608,0.02857142857142857,0.03125,0.08,0.006329113924050633,0.018867924528301886
George:microDecon_step3,0.08,0.043478260869565216,0.045454545454545456,0.05555555555555555,0.05,0.11538461538461539,0.037037037037037035,0.02857142857142857,0.023255813953488372,0.01652892561983471,0.038461538461538464,0.05405405405405406,0.0625,0.03125,0.04,0.05555555555555555,0.034482758620689655,0.02564102564102564,0.02564102564102564,0.022222222222222223,0.014492753623188406,0.10526315789473684,0.0410958904109589,0.10526315789473684,0.037037037037037035,0.018518518518518517,0.020833333333333332,0.014492753623188406,0.01639344262295082,0.1,0.03125,0.022222222222222223,0.028037383177570093,0.0196078431372549,0.024390243902439025,0.027777777777777776,0.013888888888888888,0.022727272727272728,0.05128205128205128,0.029411764705882353,0.038461538461538464,0.02702702702702703,0.09523809523809523,0.03571428571428571,0.041666666666666664,0.05263157894736842,0.05555555555555555,0.07894736842105263,0.02702702702702703,0.05555555555555555,0.041666666666666664,0.029411764705882353,0.013888888888888888,0.030303030303030304,0.08108108108108109,0.03571428571428571,0.04,0.05263157894736842,0.034013605442176874,0.021739130434782608
George:microDecon_step4,0.047619047619047616,0.05555555555555555,0.058823529411764705,0.07692307692307693,0.06666666666666667,0.043478260869565216,0.045454545454545456,0.03333333333333333,0.02631578947368421,0.008547008547008548,0.020833333333333332,0.030303030303030304,0.03571428571428571,0.037037037037037035,0.013888888888888888,0.0196078431372549,0.041666666666666664,0.013513513513513514,0.008771929824561403,0.025,0.015625,0.06666666666666667,0.014285714285714285,0.06666666666666667,0.045454545454545456,0.02040816326530612,0.023255813953488372,0.015625,0.017857142857142856,0.037037037037037035,0.037037037037037035,0.025,0.009615384615384616,0.021739130434782608,0.027777777777777776,0.03225806451612903,0.014925373134328358,0.02564102564102564,0.02857142857142857,0.015625,0.047619047619047616,0.014285714285714285,0.058823529411764705,0.019230769230769232,0.022727272727272728,0.07142857142857142,0.07692307692307693,0.02857142857142857,0.03125,0.07692307692307693,0.05263157894736842,0.015625,0.014925373134328358,0.03571428571428571,0.029411764705882353,0.043478260869565216,0.05,0.07142857142857142,0.00684931506849315,0.024390243902439025
George:lr_mapping,0.07317073170731707,0.05128205128205128,0.02564102564102564,0.058823529411764705,0.02702702702702703,0.12195121951219512,0.07142857142857142,0.06,0.05172413793103448,0.029411764705882353,0.05970149253731343,0.037037037037037035,0.04081632653061224,0.06382978723404255,0.15853658536585366,0.1746031746031746,0.044444444444444446,0.12790697674418605,0.06201550387596899,0.06779661016949153,0.03571428571428571,0.08571428571428572,0.13414634146341464,0.08571428571428572,0.046511627906976744,0.09090909090909091,0.047619047619047616,0.03571428571428571,0.039473684210526314,0.08695652173913043,0.08695652173913043,0.05,0.058333333333333334,0.13114754098360656,0.05357142857142857,0.038461538461538464,0.07142857142857142,0.05084745762711865,0.05454545454545454,0.03571428571428571,0.023255813953488372,0.03333333333333333,0.05263157894736842,0.0273972602739726,0.03076923076923077,0.027777777777777776,0.02857142857142857,0.07407407407407407,0.0784313725490196,0.02857142857142857,0.024390243902439025,0.04819277108433735,0.046511627906976744,0.04081632653061224,0.05555555555555555,0.022222222222222223,0.023809523809523808,0.05714285714285714,0.05625,0.015873015873015872
George:lr_getfasta,0.05555555555555555,0.06666666666666667,0.07142857142857142,0.1,0.08333333333333333,0.10526315789473684,0.05263157894736842,0.037037037037037035,0.058823529411764705,0.017699115044247787,0.045454545454545456,0.06896551724137931,0.08333333333333333,0.041666666666666664,0.029411764705882353,0.0425531914893617,0.047619047619047616,0.02857142857142857,0.01818181818181818,0.02702702702702703,0.01639344262295082,0.18181818181818182,0.046153846153846156,0.18181818181818182,0.05263157894736842,0.021739130434782608,0.025,0.01639344262295082,0.018867924528301886,0.13636363636363635,0.041666666666666664,0.02702702702702703,0.02,0.023255813953488372,0.030303030303030304,0.03571428571428571,0.015625,0.027777777777777776,0.06451612903225806,0.01639344262295082,0.05555555555555555,0.030303030303030304,0.15384615384615385,0.02040816326530612,0.024390243902439025,0.09090909090909091,0.1,0.06451612903225806,0.07142857142857142,0.1,0.0625,0.01639344262295082,0.031746031746031744,0.04,0.06666666666666667,0.05,0.058823529411764705,0.09090909090909091,0.02127659574468085,0.02631578947368421
George:lr_get_taxonomy,0.08,0.043478260869565216,0.045454545454545456,0.05555555555555555,0.05,0.07407407407407407,0.037037037037037035,0.058823529411764705,0.023255813953488372,0.01652892561983471,0.018867924528301886,0.02631578947368421,0.030303030303030304,0.06451612903225806,0.05405405405405406,0.07547169811320754,0.034482758620689655,0.05263157894736842,0.02564102564102564,0.045454545454545456,0.014492753623188406,0.05,0.0410958904109589,0.05,0.07692307692307693,0.03773584905660377,0.020833333333333332,0.014492753623188406,0.03333333333333333,0.06451612903225806,0.13793103448275862,0.045454545454545456,0.009174311926605505,0.061224489795918366,0.024390243902439025,0.027777777777777776,0.057971014492753624,0.07142857142857142,0.05128205128205128,0.014492753623188406,0.038461538461538464,0.013333333333333334,0.045454545454545456,0.03571428571428571,0.041666666666666664,0.05263157894736842,0.05555555555555555,0.025,0.05555555555555555,0.05555555555555555,0.041666666666666664,0.04477611940298507,0.07352941176470588,0.0625,0.02564102564102564,0.03571428571428571,0.04,0.1111111111111111,0.020134228187919462,0.021739130434782608
George:q2_phylogeny,0.07142857142857142,0.038461538461538464,0.04,0.047619047619047616,0.043478260869565216,0.06666666666666667,0.03333333333333333,0.05405405405405406,0.044444444444444446,0.016129032258064516,0.03636363636363636,0.024390243902439025,0.027777777777777776,0.058823529411764705,0.02531645569620253,0.034482758620689655,0.03125,0.024691358024691357,0.00819672131147541,0.0425531914893617,0.013888888888888888,0.043478260869565216,0.025974025974025976,0.043478260869565216,0.03333333333333333,0.03571428571428571,0.0196078431372549,0.013888888888888888,0.015625,0.02857142857142857,0.02857142857142857,0.020833333333333332,0.008928571428571428,0.03773584905660377,0.022727272727272728,0.05263157894736842,0.02702702702702703,0.043478260869565216,0.047619047619047616,0.013888888888888888,0.034482758620689655,0.025974025974025976,0.04,0.03389830508474576,0.0392156862745098,0.045454545454545456,0.047619047619047616,0.023255813953488372,0.025,0.047619047619047616,0.037037037037037035,0.028169014084507043,0.02702702702702703,0.027777777777777776,0.04878048780487805,0.03225806451612903,0.03571428571428571,0.045454545454545456,0.013071895424836602,0.02040816326530612
George:q2_picrust2_analysis,0.09090909090909091,0.05,0.05263157894736842,0.06666666666666667,0.058823529411764705,0.08333333333333333,0.041666666666666664,0.06451612903225806,0.05128205128205128,0.01694915254237288,0.04081632653061224,0.02857142857142857,0.03333333333333333,0.07142857142857142,0.0273972602739726,0.038461538461538464,0.038461538461538464,0.02666666666666667,0.008620689655172414,0.04878048780487805,0.015151515151515152,0.058823529411764705,0.028169014084507043,0.058823529411764705,0.041666666666666664,0.04,0.022222222222222223,0.015151515151515152,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.023809523809523808,0.009433962264150943,0.0425531914893617,0.02631578947368421,0.0625,0.029411764705882353,0.05,0.05555555555555555,0.015151515151515152,0.043478260869565216,0.028169014084507043,0.05263157894736842,0.03773584905660377,0.044444444444444446,0.0625,0.06666666666666667,0.02702702702702703,0.029411764705882353,0.06666666666666667,0.047619047619047616,0.03076923076923077,0.029411764705882353,0.03333333333333333,0.05714285714285714,0.04,0.045454545454545456,0.0625,0.02054794520547945,0.023255813953488372
George:q2_picrust2_stats,0.03571428571428571,0.04,0.041666666666666664,0.05,0.045454545454545456,0.03333333333333333,0.034482758620689655,0.02702702702702703,0.022222222222222223,0.008064516129032258,0.01818181818181818,0.025,0.02857142857142857,0.029411764705882353,0.012658227848101266,0.017241379310344827,0.03225806451612903,0.012345679012345678,0.008264462809917356,0.02127659574468085,0.014084507042253521,0.045454545454545456,0.012987012987012988,0.045454545454545456,0.034482758620689655,0.017857142857142856,0.02,0.014084507042253521,0.015873015873015872,0.029411764705882353,0.029411764705882353,0.02127659574468085,0.009009009009009009,0.018867924528301886,0.023255813953488372,0.02631578947368421,0.013513513513513514,0.021739130434782608,0.023809523809523808,0.014084507042253521,0.03571428571428571,0.012987012987012988,0.041666666666666664,0.01694915254237288,0.0196078431372549,0.047619047619047616,0.05,0.023809523809523808,0.02564102564102564,0.05,0.038461538461538464,0.014084507042253521,0.013513513513513514,0.02857142857142857,0.024390243902439025,0.03333333333333333,0.037037037037037035,0.047619047619047616,0.019867549668874173,0.020833333333333332
George:q2_ancom,0.03125,0.034482758620689655,0.03571428571428571,0.041666666666666664,0.038461538461538464,0.029411764705882353,0.030303030303030304,0.024390243902439025,0.02040816326530612,0.0078125,0.01694915254237288,0.022727272727272728,0.02564102564102564,0.02631578947368421,0.012048192771084338,0.016129032258064516,0.02857142857142857,0.011764705882352941,0.008,0.0196078431372549,0.013333333333333334,0.038461538461538464,0.012345679012345678,0.038461538461538464,0.030303030303030304,0.016666666666666666,0.018518518518518517,0.013333333333333334,0.014925373134328358,0.02631578947368421,0.02631578947368421,0.0196078431372549,0.008695652173913044,0.017543859649122806,0.02127659574468085,0.023809523809523808,0.01282051282051282,0.02,0.021739130434782608,0.013333333333333334,0.03125,0.012345679012345678,0.03571428571428571,0.015873015873015872,0.01818181818181818,0.04,0.041666666666666664,0.021739130434782608,0.023255813953488372,0.041666666666666664,0.03333333333333333,0.013333333333333334,0.01282051282051282,0.02564102564102564,0.022222222222222223,0.029411764705882353,0.03225806451612903,0.04,0.01935483870967742,0.019230769230769232
George:prepare_data_for_stats,0.017857142857142856,0.00909090909090909,0.009174311926605505,0.009523809523809525,0.009345794392523364,0.017543859649122806,0.017699115044247787,0.025,0.015503875968992248,0.029411764705882353,0.021739130434782608,0.03278688524590164,0.03418803418803419,0.02564102564102564,0.024844720496894408,0.02857142857142857,0.02631578947368421,0.030864197530864196,0.019704433497536946,0.031007751937984496,0.01948051948051948,0.009345794392523364,0.03164556962025317,0.009345794392523364,0.026785714285714284,0.028985507246376812,0.030303030303030304,0.01948051948051948,0.034722222222222224,0.008403361344537815,0.01694915254237288,0.015267175572519083,0.031413612565445025,0.014598540145985401,0.015748031496062992,0.01639344262295082,0.02564102564102564,0.023255813953488372,0.015873015873015872,0.01948051948051948,0.008849557522123894,0.012422360248447204,0.009174311926605505,0.013986013986013986,0.014814814814814815,0.009433962264150943,0.009523809523809525,0.015873015873015872,0.008064516129032258,0.009523809523809525,0.009009009009009009,0.026143790849673203,0.012658227848101266,0.01680672268907563,0.016,0.017543859649122806,0.018018018018018018,0.009433962264150943,0.01702127659574468,0.022900763358778626
George:stats_alpha,0.027777777777777776,0.030303030303030304,0.03125,0.03571428571428571,0.03333333333333333,0.02631578947368421,0.02702702702702703,0.022222222222222223,0.018867924528301886,0.007575757575757576,0.015873015873015872,0.020833333333333332,0.023255813953488372,0.023809523809523808,0.011494252873563218,0.015151515151515152,0.02564102564102564,0.011235955056179775,0.007751937984496124,0.01818181818181818,0.012658227848101266,0.03333333333333333,0.011764705882352941,0.03333333333333333,0.02702702702702703,0.015625,0.017241379310344827,0.012658227848101266,0.014084507042253521,0.023809523809523808,0.023809523809523808,0.01818181818181818,0.008403361344537815,0.01639344262295082,0.0196078431372549,0.021739130434782608,0.012195121951219513,0.018518518518518517,0.02,0.012658227848101266,0.027777777777777776,0.011764705882352941,0.03125,0.014925373134328358,0.01694915254237288,0.034482758620689655,0.03571428571428571,0.02,0.02127659574468085,0.03571428571428571,0.029411764705882353,0.012658227848101266,0.012195121951219513,0.023255813953488372,0.02040816326530612,0.02631578947368421,0.02857142857142857,0.034482758620689655,0.018867924528301886,0.017857142857142856
George:stats_beta,0.03225806451612903,0.03571428571428571,0.037037037037037035,0.043478260869565216,0.04,0.030303030303030304,0.03125,0.025,0.020833333333333332,0.007874015748031496,0.017241379310344827,0.023255813953488372,0.02631578947368421,0.02702702702702703,0.012195121951219513,0.01639344262295082,0.029411764705882353,0.011904761904761904,0.008064516129032258,0.02,0.013513513513513514,0.04,0.0125,0.04,0.03125,0.01694915254237288,0.018867924528301886,0.013513513513513514,0.015151515151515152,0.02702702702702703,0.02702702702702703,0.02,0.008771929824561403,0.017857142857142856,0.021739130434782608,0.024390243902439025,0.012987012987012988,0.02040816326530612,0.022222222222222223,0.013513513513513514,0.03225806451612903,0.0125,0.037037037037037035,0.016129032258064516,0.018518518518518517,0.041666666666666664,0.043478260869565216,0.022222222222222223,0.023809523809523808,0.043478260869565216,0.034482758620689655,0.013513513513513514,0.012987012987012988,0.02631578947368421,0.022727272727272728,0.030303030303030304,0.03333333333333333,0.041666666666666664,0.01948051948051948,0.0196078431372549
George:stats_beta_rarefied,0.03125,0.034482758620689655,0.03571428571428571,0.041666666666666664,0.038461538461538464,0.029411764705882353,0.030303030303030304,0.024390243902439025,0.02040816326530612,0.0078125,0.01694915254237288,0.022727272727272728,0.02564102564102564,0.02631578947368421,0.012048192771084338,0.016129032258064516,0.02857142857142857,0.011764705882352941,0.008,0.0196078431372549,0.013333333333333334,0.038461538461538464,0.012345679012345678,0.038461538461538464,0.030303030303030304,0.016666666666666666,0.018518518518518517,0.013333333333333334,0.014925373134328358,0.02631578947368421,0.02631578947368421,0.0196078431372549,0.008695652173913044,0.017543859649122806,0.02127659574468085,0.023809523809523808,0.01282051282051282,0.02,0.021739130434782608,0.013333333333333334,0.03125,0.012345679012345678,0.03571428571428571,0.015873015873015872,0.01818181818181818,0.04,0.041666666666666664,0.021739130434782608,0.023255813953488372,0.041666666666666664,0.03333333333333333,0.013333333333333334,0.01282051282051282,0.02564102564102564,0.022222222222222223,0.029411764705882353,0.03225806451612903,0.04,0.01935483870967742,0.019230769230769232
